model,layer_index,layer_ordinal,relative_depth,estimator,raw_or_pc,mechanism_a,mechanism_b,cosine
Qwen2.5-7B-Instruct,2,3,0.07407407407407407,median,placebo_calibrated,refusal_suppression,distractors_negated,0.10095579922199249
Qwen2.5-7B-Instruct,2,3,0.07407407407407407,median,placebo_calibrated,persona_roleplay,encoding_obfuscation,0.09693694114685059
Qwen2.5-7B-Instruct,2,3,0.07407407407407407,median,placebo_calibrated,persona_roleplay,payload_splitting,0.14548428356647491
Qwen2.5-7B-Instruct,2,3,0.07407407407407407,median,placebo_calibrated,persona_roleplay,distractors_negated,0.04839329794049263
Qwen2.5-7B-Instruct,2,3,0.07407407407407407,median,placebo_calibrated,encoding_obfuscation,payload_splitting,0.05517822876572609
Qwen2.5-7B-Instruct,2,3,0.07407407407407407,median,placebo_calibrated,encoding_obfuscation,distractors_negated,-0.07382509857416153
Qwen2.5-7B-Instruct,2,3,0.07407407407407407,median,placebo_calibrated,payload_splitting,distractors_negated,0.5734172463417053
Qwen2.5-7B-Instruct,2,3,0.07407407407407407,trimmed_mean,raw,prefix_injection,refusal_suppression,0.8757545948028564
Qwen2.5-7B-Instruct,2,3,0.07407407407407407,trimmed_mean,raw,prefix_injection,persona_roleplay,0.6423673033714294
Qwen2.5-7B-Instruct,2,3,0.07407407407407407,trimmed_mean,raw,prefix_injection,encoding_obfuscation,0.21817271411418915
Qwen2.5-7B-Instruct,2,3,0.07407407407407407,trimmed_mean,raw,prefix_injection,payload_splitting,0.5852776169776917
Qwen2.5-7B-Instruct,2,3,0.07407407407407407,trimmed_mean,raw,prefix_injection,distractors_negated,0.39465075731277466
Qwen2.5-7B-Instruct,2,3,0.07407407407407407,trimmed_mean,raw,refusal_suppression,persona_roleplay,0.7142693400382996
Qwen2.5-7B-Instruct,2,3,0.07407407407407407,trimmed_mean,raw,refusal_suppression,encoding_obfuscation,0.22297073900699615
Qwen2.5-7B-Instruct,2,3,0.07407407407407407,trimmed_mean,raw,refusal_suppression,payload_splitting,0.5941696763038635
Qwen2.5-7B-Instruct,2,3,0.07407407407407407,trimmed_mean,raw,refusal_suppression,distractors_negated,0.42300570011138916
Qwen2.5-7B-Instruct,2,3,0.07407407407407407,trimmed_mean,raw,persona_roleplay,encoding_obfuscation,0.24347752332687378
Qwen2.5-7B-Instruct,2,3,0.07407407407407407,trimmed_mean,raw,persona_roleplay,payload_splitting,0.5725744962692261
Qwen2.5-7B-Instruct,2,3,0.07407407407407407,trimmed_mean,raw,persona_roleplay,distractors_negated,0.37962979078292847
Qwen2.5-7B-Instruct,2,3,0.07407407407407407,trimmed_mean,raw,encoding_obfuscation,payload_splitting,0.21574240922927856
Qwen2.5-7B-Instruct,2,3,0.07407407407407407,trimmed_mean,raw,encoding_obfuscation,distractors_negated,0.016339952126145363
Qwen2.5-7B-Instruct,2,3,0.07407407407407407,trimmed_mean,raw,payload_splitting,distractors_negated,0.7245379090309143
Qwen2.5-7B-Instruct,2,3,0.07407407407407407,trimmed_mean,placebo_calibrated,prefix_injection,refusal_suppression,0.7194356918334961
Qwen2.5-7B-Instruct,2,3,0.07407407407407407,trimmed_mean,placebo_calibrated,prefix_injection,persona_roleplay,0.2211359143257141
Qwen2.5-7B-Instruct,2,3,0.07407407407407407,trimmed_mean,placebo_calibrated,prefix_injection,encoding_obfuscation,0.09424111992120743
Qwen2.5-7B-Instruct,2,3,0.07407407407407407,trimmed_mean,placebo_calibrated,prefix_injection,payload_splitting,0.20318499207496643
Qwen2.5-7B-Instruct,2,3,0.07407407407407407,trimmed_mean,placebo_calibrated,prefix_injection,distractors_negated,0.12469929456710815
Qwen2.5-7B-Instruct,2,3,0.07407407407407407,trimmed_mean,placebo_calibrated,refusal_suppression,persona_roleplay,0.2859500050544739
Qwen2.5-7B-Instruct,2,3,0.07407407407407407,trimmed_mean,placebo_calibrated,refusal_suppression,encoding_obfuscation,0.05206099897623062
Qwen2.5-7B-Instruct,2,3,0.07407407407407407,trimmed_mean,placebo_calibrated,refusal_suppression,payload_splitting,0.18589332699775696
Qwen2.5-7B-Instruct,2,3,0.07407407407407407,trimmed_mean,placebo_calibrated,refusal_suppression,distractors_negated,0.09725262224674225
Qwen2.5-7B-Instruct,2,3,0.07407407407407407,trimmed_mean,placebo_calibrated,persona_roleplay,encoding_obfuscation,0.09923845529556274
Qwen2.5-7B-Instruct,2,3,0.07407407407407407,trimmed_mean,placebo_calibrated,persona_roleplay,payload_splitting,0.1386958211660385
Qwen2.5-7B-Instruct,2,3,0.07407407407407407,trimmed_mean,placebo_calibrated,persona_roleplay,distractors_negated,0.03957967832684517
Qwen2.5-7B-Instruct,2,3,0.07407407407407407,trimmed_mean,placebo_calibrated,encoding_obfuscation,payload_splitting,0.0477399006485939
Qwen2.5-7B-Instruct,2,3,0.07407407407407407,trimmed_mean,placebo_calibrated,encoding_obfuscation,distractors_negated,-0.07628151774406433
Qwen2.5-7B-Instruct,2,3,0.07407407407407407,trimmed_mean,placebo_calibrated,payload_splitting,distractors_negated,0.5765441060066223
Qwen2.5-7B-Instruct,3,4,0.1111111111111111,mean,raw,prefix_injection,refusal_suppression,0.8162715435028076
Qwen2.5-7B-Instruct,3,4,0.1111111111111111,mean,raw,prefix_injection,persona_roleplay,0.5664490461349487
Qwen2.5-7B-Instruct,3,4,0.1111111111111111,mean,raw,prefix_injection,encoding_obfuscation,0.2690927982330322
Qwen2.5-7B-Instruct,3,4,0.1111111111111111,mean,raw,prefix_injection,payload_splitting,0.494125097990036
Qwen2.5-7B-Instruct,3,4,0.1111111111111111,mean,raw,prefix_injection,distractors_negated,0.35667094588279724
Qwen2.5-7B-Instruct,3,4,0.1111111111111111,mean,raw,refusal_suppression,persona_roleplay,0.6633652448654175
Qwen2.5-7B-Instruct,3,4,0.1111111111111111,mean,raw,refusal_suppression,encoding_obfuscation,0.3028412461280823
Qwen2.5-7B-Instruct,3,4,0.1111111111111111,mean,raw,refusal_suppression,payload_splitting,0.5040531754493713
Qwen2.5-7B-Instruct,3,4,0.1111111111111111,mean,raw,refusal_suppression,distractors_negated,0.3485601246356964
Qwen2.5-7B-Instruct,3,4,0.1111111111111111,mean,raw,persona_roleplay,encoding_obfuscation,0.27484986186027527
Qwen2.5-7B-Instruct,3,4,0.1111111111111111,mean,raw,persona_roleplay,payload_splitting,0.46820393204689026
Qwen2.5-7B-Instruct,3,4,0.1111111111111111,mean,raw,persona_roleplay,distractors_negated,0.258520245552063
Qwen2.5-7B-Instruct,3,4,0.1111111111111111,mean,raw,encoding_obfuscation,payload_splitting,0.39499178528785706
Qwen2.5-7B-Instruct,3,4,0.1111111111111111,mean,raw,encoding_obfuscation,distractors_negated,0.07918604463338852
Qwen2.5-7B-Instruct,3,4,0.1111111111111111,mean,raw,payload_splitting,distractors_negated,0.5760822296142578
Qwen2.5-7B-Instruct,3,4,0.1111111111111111,mean,placebo_calibrated,prefix_injection,refusal_suppression,0.6478559970855713
Qwen2.5-7B-Instruct,3,4,0.1111111111111111,mean,placebo_calibrated,prefix_injection,persona_roleplay,0.21014592051506042
Qwen2.5-7B-Instruct,3,4,0.1111111111111111,mean,placebo_calibrated,prefix_injection,encoding_obfuscation,0.1664140820503235
Qwen2.5-7B-Instruct,3,4,0.1111111111111111,mean,placebo_calibrated,prefix_injection,payload_splitting,0.27188628911972046
Qwen2.5-7B-Instruct,3,4,0.1111111111111111,mean,placebo_calibrated,prefix_injection,distractors_negated,0.2694658041000366
Qwen2.5-7B-Instruct,3,4,0.1111111111111111,mean,placebo_calibrated,refusal_suppression,persona_roleplay,0.2912261188030243
Qwen2.5-7B-Instruct,3,4,0.1111111111111111,mean,placebo_calibrated,refusal_suppression,encoding_obfuscation,0.17579874396324158
Qwen2.5-7B-Instruct,3,4,0.1111111111111111,mean,placebo_calibrated,refusal_suppression,payload_splitting,0.2546856105327606
Qwen2.5-7B-Instruct,3,4,0.1111111111111111,mean,placebo_calibrated,refusal_suppression,distractors_negated,0.17123687267303467
Qwen2.5-7B-Instruct,3,4,0.1111111111111111,mean,placebo_calibrated,persona_roleplay,encoding_obfuscation,0.1505158394575119
Qwen2.5-7B-Instruct,3,4,0.1111111111111111,mean,placebo_calibrated,persona_roleplay,payload_splitting,0.20331406593322754
Qwen2.5-7B-Instruct,3,4,0.1111111111111111,mean,placebo_calibrated,persona_roleplay,distractors_negated,0.08875373005867004
Qwen2.5-7B-Instruct,3,4,0.1111111111111111,mean,placebo_calibrated,encoding_obfuscation,payload_splitting,0.3204304873943329
Qwen2.5-7B-Instruct,3,4,0.1111111111111111,mean,placebo_calibrated,encoding_obfuscation,distractors_negated,0.057644929736852646
Qwen2.5-7B-Instruct,3,4,0.1111111111111111,mean,placebo_calibrated,payload_splitting,distractors_negated,0.4755551517009735
Qwen2.5-7B-Instruct,3,4,0.1111111111111111,median,raw,prefix_injection,refusal_suppression,0.8134925365447998
Qwen2.5-7B-Instruct,3,4,0.1111111111111111,median,raw,prefix_injection,persona_roleplay,0.5609728693962097
Qwen2.5-7B-Instruct,3,4,0.1111111111111111,median,raw,prefix_injection,encoding_obfuscation,0.27529266476631165
Qwen2.5-7B-Instruct,3,4,0.1111111111111111,median,raw,prefix_injection,payload_splitting,0.4884224236011505
Qwen2.5-7B-Instruct,3,4,0.1111111111111111,median,raw,prefix_injection,distractors_negated,0.3477151095867157
Qwen2.5-7B-Instruct,3,4,0.1111111111111111,median,raw,refusal_suppression,persona_roleplay,0.6610843539237976
Qwen2.5-7B-Instruct,3,4,0.1111111111111111,median,raw,refusal_suppression,encoding_obfuscation,0.3114803731441498
Qwen2.5-7B-Instruct,3,4,0.1111111111111111,median,raw,refusal_suppression,payload_splitting,0.49847716093063354
Qwen2.5-7B-Instruct,3,4,0.1111111111111111,median,raw,refusal_suppression,distractors_negated,0.3411611318588257
Qwen2.5-7B-Instruct,3,4,0.1111111111111111,median,raw,persona_roleplay,encoding_obfuscation,0.28524261713027954
Qwen2.5-7B-Instruct,3,4,0.1111111111111111,median,raw,persona_roleplay,payload_splitting,0.463794082403183
Qwen2.5-7B-Instruct,3,4,0.1111111111111111,median,raw,persona_roleplay,distractors_negated,0.2523553967475891
Qwen2.5-7B-Instruct,3,4,0.1111111111111111,median,raw,encoding_obfuscation,payload_splitting,0.4015694856643677
Qwen2.5-7B-Instruct,3,4,0.1111111111111111,median,raw,encoding_obfuscation,distractors_negated,0.08366550505161285
Qwen2.5-7B-Instruct,3,4,0.1111111111111111,median,raw,payload_splitting,distractors_negated,0.5703091621398926
Qwen2.5-7B-Instruct,3,4,0.1111111111111111,median,placebo_calibrated,prefix_injection,refusal_suppression,0.6476888656616211
Qwen2.5-7B-Instruct,3,4,0.1111111111111111,median,placebo_calibrated,prefix_injection,persona_roleplay,0.2096313089132309
Qwen2.5-7B-Instruct,3,4,0.1111111111111111,median,placebo_calibrated,prefix_injection,encoding_obfuscation,0.1669483184814453
Qwen2.5-7B-Instruct,3,4,0.1111111111111111,median,placebo_calibrated,prefix_injection,payload_splitting,0.2716802954673767
Qwen2.5-7B-Instruct,3,4,0.1111111111111111,median,placebo_calibrated,prefix_injection,distractors_negated,0.2697812020778656
Qwen2.5-7B-Instruct,3,4,0.1111111111111111,median,placebo_calibrated,refusal_suppression,persona_roleplay,0.28895822167396545
Qwen2.5-7B-Instruct,3,4,0.1111111111111111,median,placebo_calibrated,refusal_suppression,encoding_obfuscation,0.17689228057861328
Qwen2.5-7B-Instruct,3,4,0.1111111111111111,median,placebo_calibrated,refusal_suppression,payload_splitting,0.25594034790992737
Qwen2.5-7B-Instruct,3,4,0.1111111111111111,median,placebo_calibrated,refusal_suppression,distractors_negated,0.1724371463060379
Qwen2.5-7B-Instruct,3,4,0.1111111111111111,median,placebo_calibrated,persona_roleplay,encoding_obfuscation,0.1538960039615631
Qwen2.5-7B-Instruct,3,4,0.1111111111111111,median,placebo_calibrated,persona_roleplay,payload_splitting,0.20517659187316895
Qwen2.5-7B-Instruct,3,4,0.1111111111111111,median,placebo_calibrated,persona_roleplay,distractors_negated,0.09211254119873047
Qwen2.5-7B-Instruct,3,4,0.1111111111111111,median,placebo_calibrated,encoding_obfuscation,payload_splitting,0.32801711559295654
Qwen2.5-7B-Instruct,3,4,0.1111111111111111,median,placebo_calibrated,encoding_obfuscation,distractors_negated,0.061221230775117874
Qwen2.5-7B-Instruct,3,4,0.1111111111111111,median,placebo_calibrated,payload_splitting,distractors_negated,0.47407931089401245
Qwen2.5-7B-Instruct,3,4,0.1111111111111111,trimmed_mean,raw,prefix_injection,refusal_suppression,0.8151983022689819
Qwen2.5-7B-Instruct,3,4,0.1111111111111111,trimmed_mean,raw,prefix_injection,persona_roleplay,0.5625102519989014
Qwen2.5-7B-Instruct,3,4,0.1111111111111111,trimmed_mean,raw,prefix_injection,encoding_obfuscation,0.2719710171222687
Qwen2.5-7B-Instruct,3,4,0.1111111111111111,trimmed_mean,raw,prefix_injection,payload_splitting,0.49124786257743835
Qwen2.5-7B-Instruct,3,4,0.1111111111111111,trimmed_mean,raw,prefix_injection,distractors_negated,0.3527381718158722
Qwen2.5-7B-Instruct,3,4,0.1111111111111111,trimmed_mean,raw,refusal_suppression,persona_roleplay,0.6608092784881592
Qwen2.5-7B-Instruct,3,4,0.1111111111111111,trimmed_mean,raw,refusal_suppression,encoding_obfuscation,0.30661818385124207
Qwen2.5-7B-Instruct,3,4,0.1111111111111111,trimmed_mean,raw,refusal_suppression,payload_splitting,0.5007509589195251
Qwen2.5-7B-Instruct,3,4,0.1111111111111111,trimmed_mean,raw,refusal_suppression,distractors_negated,0.3443743586540222
Qwen2.5-7B-Instruct,3,4,0.1111111111111111,trimmed_mean,raw,persona_roleplay,encoding_obfuscation,0.278903603553772
Qwen2.5-7B-Instruct,3,4,0.1111111111111111,trimmed_mean,raw,persona_roleplay,payload_splitting,0.464641809463501
Qwen2.5-7B-Instruct,3,4,0.1111111111111111,trimmed_mean,raw,persona_roleplay,distractors_negated,0.25400909781455994
Qwen2.5-7B-Instruct,3,4,0.1111111111111111,trimmed_mean,raw,encoding_obfuscation,payload_splitting,0.3978441059589386
Qwen2.5-7B-Instruct,3,4,0.1111111111111111,trimmed_mean,raw,encoding_obfuscation,distractors_negated,0.08121702075004578
Qwen2.5-7B-Instruct,3,4,0.1111111111111111,trimmed_mean,raw,payload_splitting,distractors_negated,0.5735452771186829
Qwen2.5-7B-Instruct,3,4,0.1111111111111111,trimmed_mean,placebo_calibrated,prefix_injection,refusal_suppression,0.6479458808898926
Qwen2.5-7B-Instruct,3,4,0.1111111111111111,trimmed_mean,placebo_calibrated,prefix_injection,persona_roleplay,0.2097000926733017
Qwen2.5-7B-Instruct,3,4,0.1111111111111111,trimmed_mean,placebo_calibrated,prefix_injection,encoding_obfuscation,0.16674299538135529
Qwen2.5-7B-Instruct,3,4,0.1111111111111111,trimmed_mean,placebo_calibrated,prefix_injection,payload_splitting,0.27184388041496277
Qwen2.5-7B-Instruct,3,4,0.1111111111111111,trimmed_mean,placebo_calibrated,prefix_injection,distractors_negated,0.269909530878067
Qwen2.5-7B-Instruct,3,4,0.1111111111111111,trimmed_mean,placebo_calibrated,refusal_suppression,persona_roleplay,0.2907637655735016
Qwen2.5-7B-Instruct,3,4,0.1111111111111111,trimmed_mean,placebo_calibrated,refusal_suppression,encoding_obfuscation,0.17699432373046875
Qwen2.5-7B-Instruct,3,4,0.1111111111111111,trimmed_mean,placebo_calibrated,refusal_suppression,payload_splitting,0.254862517118454
Qwen2.5-7B-Instruct,3,4,0.1111111111111111,trimmed_mean,placebo_calibrated,refusal_suppression,distractors_negated,0.1719927340745926
Qwen2.5-7B-Instruct,3,4,0.1111111111111111,trimmed_mean,placebo_calibrated,persona_roleplay,encoding_obfuscation,0.15211176872253418
Qwen2.5-7B-Instruct,3,4,0.1111111111111111,trimmed_mean,placebo_calibrated,persona_roleplay,payload_splitting,0.20484912395477295
Qwen2.5-7B-Instruct,3,4,0.1111111111111111,trimmed_mean,placebo_calibrated,persona_roleplay,distractors_negated,0.09030301123857498
Qwen2.5-7B-Instruct,3,4,0.1111111111111111,trimmed_mean,placebo_calibrated,encoding_obfuscation,payload_splitting,0.3243922293186188
Qwen2.5-7B-Instruct,3,4,0.1111111111111111,trimmed_mean,placebo_calibrated,encoding_obfuscation,distractors_negated,0.05971634015440941
Qwen2.5-7B-Instruct,3,4,0.1111111111111111,trimmed_mean,placebo_calibrated,payload_splitting,distractors_negated,0.4751616418361664
Qwen2.5-7B-Instruct,4,5,0.14814814814814814,mean,raw,prefix_injection,refusal_suppression,0.7504605054855347
Qwen2.5-7B-Instruct,4,5,0.14814814814814814,mean,raw,prefix_injection,persona_roleplay,0.4933346211910248
Qwen2.5-7B-Instruct,4,5,0.14814814814814814,mean,raw,prefix_injection,encoding_obfuscation,0.2593730390071869
Qwen2.5-7B-Instruct,4,5,0.14814814814814814,mean,raw,prefix_injection,payload_splitting,0.42277979850769043
Qwen2.5-7B-Instruct,4,5,0.14814814814814814,mean,raw,prefix_injection,distractors_negated,0.3046034872531891
Qwen2.5-7B-Instruct,4,5,0.14814814814814814,mean,raw,refusal_suppression,persona_roleplay,0.5963247418403625
Qwen2.5-7B-Instruct,4,5,0.14814814814814814,mean,raw,refusal_suppression,encoding_obfuscation,0.37358349561691284
Qwen2.5-7B-Instruct,4,5,0.14814814814814814,mean,raw,refusal_suppression,payload_splitting,0.45066389441490173
Qwen2.5-7B-Instruct,4,5,0.14814814814814814,mean,raw,refusal_suppression,distractors_negated,0.24491319060325623
Qwen2.5-7B-Instruct,4,5,0.14814814814814814,mean,raw,persona_roleplay,encoding_obfuscation,0.26787570118904114
Qwen2.5-7B-Instruct,4,5,0.14814814814814814,mean,raw,persona_roleplay,payload_splitting,0.329089492559433
Qwen2.5-7B-Instruct,4,5,0.14814814814814814,mean,raw,persona_roleplay,distractors_negated,0.09734024107456207
Qwen2.5-7B-Instruct,4,5,0.14814814814814814,mean,raw,encoding_obfuscation,payload_splitting,0.4049578905105591
Qwen2.5-7B-Instruct,4,5,0.14814814814814814,mean,raw,encoding_obfuscation,distractors_negated,0.04048430919647217
Qwen2.5-7B-Instruct,4,5,0.14814814814814814,mean,raw,payload_splitting,distractors_negated,0.4951229691505432
Qwen2.5-7B-Instruct,4,5,0.14814814814814814,mean,placebo_calibrated,prefix_injection,refusal_suppression,0.6083969473838806
Qwen2.5-7B-Instruct,4,5,0.14814814814814814,mean,placebo_calibrated,prefix_injection,persona_roleplay,0.2870273292064667
Qwen2.5-7B-Instruct,4,5,0.14814814814814814,mean,placebo_calibrated,prefix_injection,encoding_obfuscation,0.1197042316198349
Qwen2.5-7B-Instruct,4,5,0.14814814814814814,mean,placebo_calibrated,prefix_injection,payload_splitting,0.35856950283050537
Qwen2.5-7B-Instruct,4,5,0.14814814814814814,mean,placebo_calibrated,prefix_injection,distractors_negated,0.3702267110347748
Qwen2.5-7B-Instruct,4,5,0.14814814814814814,mean,placebo_calibrated,refusal_suppression,persona_roleplay,0.35254544019699097
Qwen2.5-7B-Instruct,4,5,0.14814814814814814,mean,placebo_calibrated,refusal_suppression,encoding_obfuscation,0.2388356626033783
Qwen2.5-7B-Instruct,4,5,0.14814814814814814,mean,placebo_calibrated,refusal_suppression,payload_splitting,0.36810702085494995
Qwen2.5-7B-Instruct,4,5,0.14814814814814814,mean,placebo_calibrated,refusal_suppression,distractors_negated,0.24596448242664337
Qwen2.5-7B-Instruct,4,5,0.14814814814814814,mean,placebo_calibrated,persona_roleplay,encoding_obfuscation,0.12540778517723083
Qwen2.5-7B-Instruct,4,5,0.14814814814814814,mean,placebo_calibrated,persona_roleplay,payload_splitting,0.2403581142425537
Qwen2.5-7B-Instruct,4,5,0.14814814814814814,mean,placebo_calibrated,persona_roleplay,distractors_negated,0.15128357708454132
Qwen2.5-7B-Instruct,4,5,0.14814814814814814,mean,placebo_calibrated,encoding_obfuscation,payload_splitting,0.3509984314441681
Qwen2.5-7B-Instruct,4,5,0.14814814814814814,mean,placebo_calibrated,encoding_obfuscation,distractors_negated,0.04047864302992821
Qwen2.5-7B-Instruct,4,5,0.14814814814814814,mean,placebo_calibrated,payload_splitting,distractors_negated,0.5128632187843323
Qwen2.5-7B-Instruct,4,5,0.14814814814814814,median,raw,prefix_injection,refusal_suppression,0.7493337392807007
Qwen2.5-7B-Instruct,4,5,0.14814814814814814,median,raw,prefix_injection,persona_roleplay,0.4901192784309387
Qwen2.5-7B-Instruct,4,5,0.14814814814814814,median,raw,prefix_injection,encoding_obfuscation,0.26225054264068604
